data_id,Date,state,inside_tempF,driver_temp_settingF,outside_tempF
981008,2/1/2023 1:38,asleep,,,
981009,2/1/2023 1:39,asleep,,,
981010,2/1/2023 1:40,asleep,,,
981011,2/1/2023 1:41,asleep,,,
981012,2/1/2023 1:42,asleep,,,
981013,2/1/2023 1:43,asleep,,,
981014,2/1/2023 1:44,asleep,,,
981015,2/1/2023 1:45,asleep,,,
981016,2/1/2023 1:46,asleep,,,
981017,2/1/2023 1:47,asleep,,,
981018,2/1/2023 1:48,asleep,,,
981019,2/1/2023 1:49,asleep,,,
981020,2/1/2023 1:50,asleep,,,
981021,2/1/2023 1:51,asleep,,,
981022,2/1/2023 1:52,asleep,,,
981023,2/1/2023 1:53,asleep,,,
981024,2/1/2023 1:54,asleep,,,
981025,2/1/2023 1:55,asleep,,,
981026,2/1/2023 1:56,asleep,,,
981027,2/1/2023 1:57,asleep,,,
981028,2/1/2023 1:58,asleep,,,
981029,2/1/2023 1:59,asleep,,,
981030,2/1/2023 2:00,asleep,,,
981031,2/1/2023 2:01,asleep,,,
981032,2/1/2023 2:02,asleep,,,
981033,2/1/2023 2:03,asleep,,,
981034,2/1/2023 2:04,asleep,,,
981035,2/1/2023 2:05,asleep,,,
981036,2/1/2023 2:06,asleep,,,
981037,2/1/2023 2:07,asleep,,,
981038,2/1/2023 2:08,asleep,,,
981039,2/1/2023 2:09,asleep,,,
981040,2/1/2023 2:10,asleep,,,
981041,2/1/2023 2:11,asleep,,,
981042,2/1/2023 2:12,asleep,,,
981043,2/1/2023 2:13,asleep,,,
981044,2/1/2023 2:14,asleep,,,
981045,2/1/2023 2:15,asleep,,,
981046,2/1/2023 2:16,asleep,,,
981047,2/1/2023 2:17,asleep,,,
981048,2/1/2023 2:18,asleep,,,
981049,2/1/2023 2:19,asleep,,,
981050,2/1/2023 2:20,asleep,,,
981051,2/1/2023 2:21,asleep,,,
981052,2/1/2023 2:22,asleep,,,
981053,2/1/2023 2:23,asleep,,,
981054,2/1/2023 2:24,asleep,,,
981055,2/1/2023 2:25,asleep,,,
981056,2/1/2023 2:26,asleep,,,
981057,2/1/2023 2:27,asleep,,,
981058,2/1/2023 2:28,asleep,,,
981059,2/1/2023 2:29,asleep,,,
981060,2/1/2023 2:30,asleep,,,
981061,2/1/2023 2:31,asleep,,,
981062,2/1/2023 2:32,asleep,,,
981063,2/1/2023 2:33,asleep,,,
981064,2/1/2023 2:34,asleep,,,
981065,2/1/2023 2:35,asleep,,,
981066,2/1/2023 2:36,asleep,,,
981067,2/1/2023 2:37,asleep,,,
981068,2/1/2023 2:38,asleep,,,
981069,2/1/2023 2:39,asleep,,,
981070,2/1/2023 2:40,asleep,,,
981071,2/1/2023 2:41,asleep,,,
981072,2/1/2023 2:42,asleep,,,
981073,2/1/2023 2:43,asleep,,,
981074,2/1/2023 2:44,asleep,,,
981075,2/1/2023 2:45,asleep,,,
981076,2/1/2023 2:46,asleep,,,
981077,2/1/2023 2:47,asleep,,,
981078,2/1/2023 2:48,asleep,,,
981079,2/1/2023 2:49,asleep,,,
981080,2/1/2023 2:50,asleep,,,
981081,2/1/2023 2:51,asleep,,,
981082,2/1/2023 2:52,asleep,,,
981083,2/1/2023 2:53,asleep,,,
981084,2/1/2023 2:54,asleep,,,
981085,2/1/2023 2:55,asleep,,,
981086,2/1/2023 2:56,asleep,,,
981087,2/1/2023 2:57,asleep,,,
981088,2/1/2023 2:58,asleep,,,
981089,2/1/2023 2:59,asleep,,,
981090,2/1/2023 3:00,asleep,,,
981091,2/1/2023 3:01,asleep,,,
981092,2/1/2023 3:02,asleep,,,
981093,2/1/2023 3:03,asleep,,,
981094,2/1/2023 3:04,asleep,,,
981095,2/1/2023 3:05,asleep,,,
981096,2/1/2023 3:06,asleep,,,
981097,2/1/2023 3:07,asleep,,,
981098,2/1/2023 3:08,asleep,,,
981099,2/1/2023 3:09,asleep,,,
981100,2/1/2023 3:10,asleep,,,
981101,2/1/2023 3:11,asleep,,,
981102,2/1/2023 3:12,asleep,,,
981103,2/1/2023 3:13,asleep,,,
981104,2/1/2023 3:14,asleep,,,
981105,2/1/2023 3:15,asleep,,,
981106,2/1/2023 3:16,asleep,,,
981107,2/1/2023 3:17,asleep,,,
981108,2/1/2023 3:18,asleep,,,
981109,2/1/2023 3:19,asleep,,,
981110,2/1/2023 3:20,asleep,,,
981111,2/1/2023 3:21,asleep,,,
981112,2/1/2023 3:22,asleep,,,
981113,2/1/2023 3:23,asleep,,,
981114,2/1/2023 3:24,asleep,,,
981115,2/1/2023 3:25,asleep,,,
981116,2/1/2023 3:26,asleep,,,
981117,2/1/2023 3:27,asleep,,,
981118,2/1/2023 3:28,asleep,,,
981119,2/1/2023 3:29,asleep,,,
981120,2/1/2023 3:30,asleep,,,
981121,2/1/2023 3:31,asleep,,,
981122,2/1/2023 3:32,asleep,,,
981123,2/1/2023 3:33,asleep,,,
981124,2/1/2023 3:34,asleep,,,
981125,2/1/2023 3:35,asleep,,,
981126,2/1/2023 3:36,asleep,,,
981127,2/1/2023 3:37,asleep,,,
981128,2/1/2023 3:38,asleep,,,
981129,2/1/2023 3:39,asleep,,,
981130,2/1/2023 3:40,asleep,,,
981131,2/1/2023 3:41,asleep,,,
981132,2/1/2023 3:42,asleep,,,
981133,2/1/2023 3:43,asleep,,,
981134,2/1/2023 3:44,asleep,,,
981135,2/1/2023 3:45,asleep,,,
981136,2/1/2023 3:46,asleep,,,
981137,2/1/2023 3:47,asleep,,,
981138,2/1/2023 3:48,asleep,,,
981139,2/1/2023 3:49,asleep,,,
981140,2/1/2023 3:50,asleep,,,
981141,2/1/2023 3:51,asleep,,,
981142,2/1/2023 3:52,asleep,,,
981143,2/1/2023 3:53,asleep,,,
981144,2/1/2023 3:54,asleep,,,
981145,2/1/2023 3:55,asleep,,,
981146,2/1/2023 3:56,asleep,,,
981147,2/1/2023 3:57,asleep,,,
981148,2/1/2023 3:58,asleep,,,
981149,2/1/2023 3:59,asleep,,,
981150,2/1/2023 4:00,asleep,,,
981151,2/1/2023 4:01,asleep,,,
981152,2/1/2023 4:02,asleep,,,
981153,2/1/2023 4:03,asleep,,,
981154,2/1/2023 4:04,asleep,,,
981155,2/1/2023 4:05,asleep,,,
981156,2/1/2023 4:06,asleep,,,
981157,2/1/2023 4:07,asleep,,,
981158,2/1/2023 4:08,asleep,,,
981159,2/1/2023 4:09,asleep,,,
981160,2/1/2023 4:10,asleep,,,
981161,2/1/2023 4:11,asleep,,,
981162,2/1/2023 4:12,asleep,,,
981163,2/1/2023 4:13,asleep,,,
981164,2/1/2023 4:14,asleep,,,
981165,2/1/2023 4:15,asleep,,,
981166,2/1/2023 4:16,asleep,,,
981167,2/1/2023 4:17,asleep,,,
981168,2/1/2023 4:18,asleep,,,
981169,2/1/2023 4:19,asleep,,,
981170,2/1/2023 4:20,asleep,,,
981171,2/1/2023 4:21,asleep,,,
981172,2/1/2023 4:22,asleep,,,
981173,2/1/2023 4:23,asleep,,,
981174,2/1/2023 4:24,asleep,,,
981175,2/1/2023 4:25,asleep,,,
981176,2/1/2023 4:26,asleep,,,
981177,2/1/2023 4:27,asleep,,,
981178,2/1/2023 4:28,asleep,,,
981179,2/1/2023 4:29,asleep,,,
981180,2/1/2023 4:30,asleep,,,
981181,2/1/2023 4:31,asleep,,,
981182,2/1/2023 4:32,asleep,,,
981183,2/1/2023 4:33,asleep,,,
981184,2/1/2023 4:34,online,48,69,46
981185,2/1/2023 4:35,online,49,69,46
981186,2/1/2023 4:36,online,49,69,46
981187,2/1/2023 4:37,online,49,69,46
981188,2/1/2023 4:38,online,48,69,46
981189,2/1/2023 4:39,online,48,69,45
981190,2/1/2023 4:40,online,48,69,45
981191,2/1/2023 4:41,online,48,69,45
981192,2/1/2023 4:42,online,48,69,45
981193,2/1/2023 4:43,online,48,69,45
981194,2/1/2023 4:44,online,48,69,45
981195,2/1/2023 4:45,online,48,69,45
981196,2/1/2023 4:46,online,48,69,45
981197,2/1/2023 4:47,online,48,69,45
981198,2/1/2023 4:48,online,,,
981199,2/1/2023 4:49,online,48,69,45
981200,2/1/2023 4:50,online,48,69,45
981201,2/1/2023 4:51,offline,,,
981202,2/1/2023 4:52,offline,,,
981203,2/1/2023 4:53,offline,,,
981204,2/1/2023 4:54,offline,,,
981205,2/1/2023 4:55,offline,,,
981206,2/1/2023 4:56,offline,,,
981207,2/1/2023 4:57,offline,,,
981208,2/1/2023 4:58,offline,,,
981209,2/1/2023 4:59,offline,,,
981210,2/1/2023 5:00,offline,,,
981211,2/1/2023 5:01,offline,,,
981212,2/1/2023 5:02,offline,,,
981213,2/1/2023 5:03,offline,,,
981214,2/1/2023 5:04,offline,,,
981215,2/1/2023 5:05,offline,,,
981216,2/1/2023 5:06,offline,,,
981217,2/1/2023 5:07,offline,,,
981218,2/1/2023 5:08,offline,,,
981219,2/1/2023 5:09,offline,,,
981220,2/1/2023 5:10,offline,,,
981221,2/1/2023 5:11,offline,,,
981222,2/1/2023 5:12,offline,,,
981223,2/1/2023 5:13,offline,,,
981224,2/1/2023 5:14,offline,,,
981225,2/1/2023 5:15,offline,,,
981226,2/1/2023 5:16,offline,,,
981227,2/1/2023 5:17,offline,,,
981228,2/1/2023 5:18,offline,,,
981229,2/1/2023 5:19,offline,,,
981230,2/1/2023 5:20,offline,,,
981231,2/1/2023 5:21,offline,,,
981232,2/1/2023 5:22,offline,,,
981233,2/1/2023 5:23,offline,,,
981234,2/1/2023 5:24,offline,,,
981235,2/1/2023 5:25,offline,,,
981236,2/1/2023 5:26,offline,,,
981237,2/1/2023 5:27,offline,,,
981238,2/1/2023 5:28,offline,,,
981239,2/1/2023 5:29,offline,,,
981240,2/1/2023 5:30,offline,,,
981241,2/1/2023 5:31,offline,,,
981242,2/1/2023 5:32,offline,,,
981243,2/1/2023 5:33,offline,,,
981244,2/1/2023 5:34,offline,,,
981245,2/1/2023 5:35,offline,,,
981246,2/1/2023 5:36,offline,,,
981247,2/1/2023 5:37,offline,,,
981248,2/1/2023 5:38,offline,,,
981249,2/1/2023 5:39,online,46,69,45
981250,2/1/2023 5:40,online,46,69,45
981251,2/1/2023 5:41,online,46,69,45
981252,2/1/2023 5:42,online,46,69,45
981253,2/1/2023 5:43,online,46,69,45
981254,2/1/2023 5:44,online,46,69,45
981255,2/1/2023 5:45,online,46,69,45
981256,2/1/2023 5:46,online,46,69,45
981257,2/1/2023 5:47,online,46,69,45
981258,2/1/2023 5:48,online,46,69,45
981259,2/1/2023 5:49,online,46,69,46
981260,2/1/2023 5:50,online,46,69,46
981261,2/1/2023 5:51,online,46,69,45
981262,2/1/2023 5:52,online,46,69,45
981263,2/1/2023 5:53,online,46,69,45
981264,2/1/2023 5:54,online,46,69,45
981265,2/1/2023 5:55,online,47,69,45
981266,2/1/2023 5:56,online,49,69,45
981267,2/1/2023 5:57,online,55,69,45
981268,2/1/2023 5:58,online,63,69,45
981269,2/1/2023 5:59,online,67,69,45
981270,2/1/2023 6:00,online,68,69,46
981271,2/1/2023 6:01,online,68,69,46
981272,2/1/2023 6:02,online,68,69,45
981273,2/1/2023 6:03,online,68,69,45
981274,2/1/2023 6:04,online,68,69,45
981275,2/1/2023 6:05,online,68,69,45
981276,2/1/2023 6:06,online,68,69,45
981277,2/1/2023 6:07,online,68,69,45
981278,2/1/2023 6:08,online,68,69,45
981279,2/1/2023 6:09,online,68,69,45
981280,2/1/2023 6:10,online,68,69,45
981281,2/1/2023 6:11,online,68,69,45
981282,2/1/2023 6:12,online,68,69,45
981283,2/1/2023 6:13,online,68,69,45
981284,2/1/2023 6:14,online,68,69,46
981285,2/1/2023 6:15,online,68,69,46
981286,2/1/2023 6:16,online,68,69,46
981287,2/1/2023 6:17,online,68,69,46
981288,2/1/2023 6:18,online,68,69,46
981289,2/1/2023 6:19,online,68,69,46
981290,2/1/2023 6:20,online,68,69,46
981291,2/1/2023 6:20,online,68,69,46
981292,2/1/2023 6:21,online,68,69,46
981293,2/1/2023 6:21,online,68,69,46
981294,2/1/2023 6:22,online,68,69,46
981295,2/1/2023 6:22,online,68,69,46
981296,2/1/2023 6:23,online,68,69,46
981297,2/1/2023 6:23,online,68,69,46
981298,2/1/2023 6:24,online,68,69,46
981299,2/1/2023 6:24,online,68,69,46
981300,2/1/2023 6:25,online,68,69,46
981301,2/1/2023 6:25,online,68,69,46
981302,2/1/2023 6:26,online,68,68,46
981303,2/1/2023 6:27,online,68,68,46
981304,2/1/2023 6:28,online,67,68,46
981305,2/1/2023 6:29,online,65,68,46
981306,2/1/2023 6:30,online,64,68,46
981307,2/1/2023 6:31,online,65,68,46
981308,2/1/2023 6:31,online,66,68,46
981309,2/1/2023 6:32,online,67,68,46
981310,2/1/2023 6:32,online,67,68,46
981311,2/1/2023 6:33,online,67,68,45
981312,2/1/2023 6:33,online,68,69,39
981313,2/1/2023 6:34,online,68,69,32
981314,2/1/2023 6:34,online,68,69,30
981315,2/1/2023 6:35,online,68,69,27
981316,2/1/2023 6:35,online,68,69,26
981317,2/1/2023 6:36,online,68,69,25
981318,2/1/2023 6:36,online,68,69,25
981319,2/1/2023 6:37,online,68,69,24
981320,2/1/2023 6:37,online,68,69,24
981321,2/1/2023 6:38,online,68,69,24
981322,2/1/2023 6:38,online,68,69,24
981323,2/1/2023 6:39,online,68,69,23
981324,2/1/2023 6:39,online,68,69,23
981325,2/1/2023 6:40,online,68,69,23
981326,2/1/2023 6:40,online,68,69,23
981327,2/1/2023 6:41,online,68,69,23
981328,2/1/2023 6:41,online,68,69,23
981329,2/1/2023 6:42,online,68,69,23
981330,2/1/2023 6:42,online,68,69,23
981331,2/1/2023 6:43,online,68,69,23
981332,2/1/2023 6:43,online,68,69,23
981333,2/1/2023 6:44,online,68,69,23
981334,2/1/2023 6:44,online,68,69,23
981335,2/1/2023 6:45,online,68,69,23
981336,2/1/2023 6:45,online,68,69,23
981337,2/1/2023 6:46,online,68,69,23
981338,2/1/2023 6:46,online,68,69,23
981339,2/1/2023 6:47,online,68,69,23
981340,2/1/2023 6:47,online,68,69,23
981341,2/1/2023 6:48,online,68,69,23
981342,2/1/2023 6:48,online,68,69,23
981343,2/1/2023 6:49,online,68,69,23
981344,2/1/2023 6:49,online,68,69,23
981345,2/1/2023 6:50,online,68,69,23
981346,2/1/2023 6:50,online,68,69,23
981347,2/1/2023 6:51,online,68,69,23
981348,2/1/2023 6:51,online,68,69,23
981349,2/1/2023 6:52,online,68,69,23
981350,2/1/2023 6:52,online,68,69,23
981351,2/1/2023 6:54,online,68,69,23
981352,2/1/2023 6:54,online,68,69,23
981353,2/1/2023 6:55,online,68,69,23
981354,2/1/2023 6:55,online,68,69,23
981355,2/1/2023 6:56,online,68,69,23
981356,2/1/2023 6:56,online,68,69,23
981357,2/1/2023 6:57,online,68,69,23
981358,2/1/2023 6:57,online,68,69,23
981359,2/1/2023 6:58,online,68,69,23
981360,2/1/2023 6:58,online,68,69,23
981361,2/1/2023 6:59,online,68,69,23
981362,2/1/2023 6:59,online,68,69,23
981363,2/1/2023 7:00,online,68,69,23
981364,2/1/2023 7:00,online,68,69,23
981365,2/1/2023 7:01,online,68,69,23
981366,2/1/2023 7:01,online,68,69,23
981367,2/1/2023 7:02,online,68,69,23
981368,2/1/2023 7:02,online,68,69,23
981369,2/1/2023 7:03,online,68,69,23
981370,2/1/2023 7:03,online,68,69,23
981371,2/1/2023 7:04,online,68,69,23
981372,2/1/2023 7:04,online,68,69,23
981373,2/1/2023 7:05,online,68,69,23
981374,2/1/2023 7:05,online,68,69,23
981375,2/1/2023 7:06,online,68,69,23
981376,2/1/2023 7:06,online,68,69,23
981377,2/1/2023 7:07,online,68,69,23
981378,2/1/2023 7:07,online,68,69,23
981379,2/1/2023 7:08,online,68,69,23
981380,2/1/2023 7:08,online,68,69,23
981381,2/1/2023 7:09,online,68,69,24
981382,2/1/2023 7:09,online,68,69,24
981383,2/1/2023 7:10,online,68,69,23
981384,2/1/2023 7:10,online,68,69,23
981385,2/1/2023 7:11,online,68,69,23
981386,2/1/2023 7:11,online,68,69,23
981387,2/1/2023 7:12,online,68,69,23
981388,2/1/2023 7:12,online,68,69,23
981389,2/1/2023 7:13,online,68,69,23
981390,2/1/2023 7:13,online,68,69,23
981391,2/1/2023 7:14,online,68,69,23
981392,2/1/2023 7:14,online,68,69,23
981393,2/1/2023 7:15,online,68,69,23
981394,2/1/2023 7:15,online,68,69,23
981395,2/1/2023 7:16,online,68,69,23
981396,2/1/2023 7:16,online,68,69,22
981397,2/1/2023 7:17,online,68,69,22
981398,2/1/2023 7:17,online,68,69,22
981399,2/1/2023 7:18,online,68,69,22
981400,2/1/2023 7:18,online,68,69,22
981401,2/1/2023 7:19,online,68,69,22
981402,2/1/2023 7:19,online,68,69,22
981403,2/1/2023 7:20,online,68,69,21
981404,2/1/2023 7:20,online,68,69,21
981405,2/1/2023 7:21,online,68,69,21
981406,2/1/2023 7:21,online,68,69,21
981407,2/1/2023 7:22,online,68,69,21
981408,2/1/2023 7:22,online,68,69,21
981409,2/1/2023 7:23,online,68,69,21
981410,2/1/2023 7:23,online,68,69,21
981411,2/1/2023 7:24,online,68,69,22
981412,2/1/2023 7:24,online,68,69,22
981413,2/1/2023 7:25,online,68,69,22
981414,2/1/2023 7:25,online,68,69,22
981415,2/1/2023 7:26,online,68,69,22
981416,2/1/2023 7:26,online,68,69,23
981417,2/1/2023 7:27,online,68,69,23
981418,2/1/2023 7:27,online,68,69,23
981419,2/1/2023 7:28,online,68,69,23
981420,2/1/2023 7:28,online,68,69,23
981421,2/1/2023 7:29,online,68,69,23
981422,2/1/2023 7:29,online,68,69,23
981423,2/1/2023 7:30,online,68,69,23
981424,2/1/2023 7:30,online,68,69,23
981425,2/1/2023 7:31,online,68,69,23
981426,2/1/2023 7:31,online,68,69,23
981427,2/1/2023 7:32,online,68,69,23
981428,2/1/2023 7:32,online,68,69,23
981429,2/1/2023 7:33,online,68,69,23
981430,2/1/2023 7:33,online,68,69,23
981431,2/1/2023 7:34,online,68,69,23
981432,2/1/2023 7:34,online,68,69,23
981433,2/1/2023 7:35,online,68,69,23
981434,2/1/2023 7:35,online,68,69,23
981435,2/1/2023 7:36,online,68,69,23
981436,2/1/2023 7:36,online,68,69,23
981437,2/1/2023 7:37,online,68,69,23
981438,2/1/2023 7:37,online,68,69,23
981439,2/1/2023 7:38,online,68,69,23
981440,2/1/2023 7:38,online,68,69,23
981441,2/1/2023 7:39,online,68,69,23
981442,2/1/2023 7:39,online,68,69,23
981443,2/1/2023 7:40,online,68,69,23
981444,2/1/2023 7:40,online,68,69,23
981445,2/1/2023 7:41,online,68,69,23
981446,2/1/2023 7:42,online,68,69,23
981447,2/1/2023 7:43,online,66,69,23
981448,2/1/2023 7:44,online,62,69,23
981449,2/1/2023 7:45,online,58,69,23
981450,2/1/2023 7:46,online,56,69,23
981451,2/1/2023 7:47,online,54,69,23
981452,2/1/2023 7:48,online,53,69,23
981453,2/1/2023 7:49,online,52,69,23
981454,2/1/2023 7:50,online,51,69,23
981455,2/1/2023 7:51,online,50,69,23
981456,2/1/2023 7:52,online,50,69,23
981457,2/1/2023 7:53,online,49,69,23
981458,2/1/2023 7:54,online,48,69,23
981459,2/1/2023 7:55,online,48,69,23
981460,2/1/2023 7:56,online,47,69,23
981461,2/1/2023 7:57,asleep,,,
981462,2/1/2023 7:58,asleep,,,
981463,2/1/2023 7:59,asleep,,,
981464,2/1/2023 8:00,asleep,,,
981465,2/1/2023 8:01,asleep,,,
981466,2/1/2023 8:02,asleep,,,
981467,2/1/2023 8:03,asleep,,,
981468,2/1/2023 8:04,asleep,,,
981469,2/1/2023 8:05,asleep,,,
981470,2/1/2023 8:06,asleep,,,
981471,2/1/2023 8:07,asleep,,,
981472,2/1/2023 8:08,asleep,,,
981473,2/1/2023 8:09,asleep,,,
981474,2/1/2023 8:10,asleep,,,
981475,2/1/2023 8:11,asleep,,,
981476,2/1/2023 8:12,asleep,,,
981477,2/1/2023 8:13,asleep,,,
981478,2/1/2023 8:14,asleep,,,
981479,2/1/2023 8:15,asleep,,,
981480,2/1/2023 8:16,asleep,,,
981481,2/1/2023 8:17,asleep,,,
981482,2/1/2023 8:18,asleep,,,
981483,2/1/2023 8:19,asleep,,,
981484,2/1/2023 8:20,asleep,,,
981485,2/1/2023 8:21,asleep,,,
981486,2/1/2023 8:22,asleep,,,
981487,2/1/2023 8:23,asleep,,,
981488,2/1/2023 8:24,asleep,,,
981489,2/1/2023 8:25,asleep,,,
981490,2/1/2023 8:26,asleep,,,
981491,2/1/2023 8:27,asleep,,,
981492,2/1/2023 8:28,asleep,,,
981493,2/1/2023 8:29,asleep,,,
981494,2/1/2023 8:30,asleep,,,
981495,2/1/2023 8:31,asleep,,,
981496,2/1/2023 8:32,asleep,,,
981497,2/1/2023 8:33,asleep,,,
981498,2/1/2023 8:34,asleep,,,
981499,2/1/2023 8:35,asleep,,,
981500,2/1/2023 8:36,asleep,,,
981501,2/1/2023 8:37,asleep,,,
981502,2/1/2023 8:38,asleep,,,
981503,2/1/2023 8:39,asleep,,,
981504,2/1/2023 8:40,asleep,,,
981505,2/1/2023 8:41,asleep,,,
981506,2/1/2023 8:42,asleep,,,
981507,2/1/2023 8:43,asleep,,,
981508,2/1/2023 8:44,asleep,,,
981509,2/1/2023 8:45,asleep,,,
981510,2/1/2023 8:46,asleep,,,
981511,2/1/2023 8:47,asleep,,,
981512,2/1/2023 8:48,asleep,,,
981513,2/1/2023 8:49,asleep,,,
981514,2/1/2023 8:50,asleep,,,
981515,2/1/2023 8:51,asleep,,,
981516,2/1/2023 8:52,asleep,,,
981517,2/1/2023 8:53,asleep,,,
981518,2/1/2023 8:54,asleep,,,
981519,2/1/2023 8:55,asleep,,,
981520,2/1/2023 8:56,asleep,,,
981521,2/1/2023 8:57,asleep,,,
981522,2/1/2023 8:58,asleep,,,
981523,2/1/2023 8:59,asleep,,,
981524,2/1/2023 9:00,asleep,,,
981525,2/1/2023 9:01,asleep,,,
981526,2/1/2023 9:02,asleep,,,
981527,2/1/2023 9:03,asleep,,,
981528,2/1/2023 9:04,asleep,,,
981529,2/1/2023 9:05,asleep,,,
981530,2/1/2023 9:06,asleep,,,
981531,2/1/2023 9:07,asleep,,,
981532,2/1/2023 9:08,asleep,,,
981533,2/1/2023 9:09,asleep,,,
981534,2/1/2023 9:10,asleep,,,
981535,2/1/2023 9:11,asleep,,,
981536,2/1/2023 9:12,asleep,,,
981537,2/1/2023 9:13,asleep,,,
981538,2/1/2023 9:14,asleep,,,
981539,2/1/2023 9:15,asleep,,,
981540,2/1/2023 9:16,asleep,,,
981541,2/1/2023 9:17,asleep,,,
981542,2/1/2023 9:18,asleep,,,
981543,2/1/2023 9:19,asleep,,,
981544,2/1/2023 9:20,asleep,,,
981545,2/1/2023 9:21,asleep,,,
981546,2/1/2023 9:22,asleep,,,
981547,2/1/2023 9:23,asleep,,,
981548,2/1/2023 9:24,asleep,,,
981549,2/1/2023 9:25,asleep,,,
981550,2/1/2023 9:26,asleep,,,
981551,2/1/2023 9:27,asleep,,,
981552,2/1/2023 9:28,asleep,,,
981553,2/1/2023 9:29,asleep,,,
981554,2/1/2023 9:30,asleep,,,
981555,2/1/2023 9:31,asleep,,,
981556,2/1/2023 9:32,asleep,,,
981557,2/1/2023 9:33,asleep,,,
981558,2/1/2023 9:34,asleep,,,
981559,2/1/2023 9:35,asleep,,,
981560,2/1/2023 9:36,asleep,,,
981561,2/1/2023 9:37,asleep,,,
981562,2/1/2023 9:38,asleep,,,
981563,2/1/2023 9:39,asleep,,,
981564,2/1/2023 9:40,asleep,,,
